DeveloperName__c,Id,Name,NovaId__c,OW_group_company__c,OW_own_company__c,PartnerCompany__c,ProtectionPartner__c,ReferenceName__c
RIVER__MERCANTILE,RIVER__MERCANTILE,River & Mercantile,a264J000001QXAtQAO,False,False,False,False,
FIRST_ACTUARIAL,FIRST_ACTUARIAL,First Actuarial,a264J000001QXAyQAO,False,False,False,False,
JLT,JLT,JLT,a264J000001QXCBQA4,False,False,False,False,
MARCUS,MARCUS,Marcus,a264J000001Qb3tQAC,False,False,False,False,
CLYDESDALE_BANK,CLYDESDALE_BANK,Clydesdale Bank,a264J000001Qb5aQAC,False,False,False,False,
ALLENS_BT_AUSTRALIA,ALLENS_BT_AUSTRALIA,Allens BT Australia,a264J000001ci0aQAA,False,False,False,False,
MARS,MARS,Mars,a264J000001ci3yQAA,False,False,False,False,
THE_HIDEAWAYS_CLUB,THE_HIDEAWAYS_CLUB,The Hideaways Club,a264J000001ciVQQAY,False,False,False,False,
ATOM_BANK,ATOM_BANK,Atom Bank,a264J000001cifCQAQ,False,False,False,False,
TANDEM_BANK,TANDEM_BANK,Tandem Bank,a264J000001cifHQAQ,False,False,False,False,
THE_ONE_ACCOUNT,THE_ONE_ACCOUNT,The One Account,a264J000001cj5tQAA,False,False,False,False,
MINISTRY_OF_JUSTICE,MINISTRY_OF_JUSTICE,Ministry of Justice,a264J000001cj6UQAQ,False,False,False,False,
CROWN,CROWN,Crown,a264J000001cjGPQAY,False,False,False,False,
ABBEY_LIFE1,ABBEY_LIFE1,Abbey Life,a264J000001cjGUQAY,False,False,False,False,
SHARE_CENTRE,SHARE_CENTRE,Share Centre,a264J000001ckKUQAY,False,False,False,False,
VETERANS_UK,VETERANS_UK,Veterans UK,a264J000001ckxgQAA,False,False,False,False,
IBM_UK_PENSIONS_TRUST_LTD,IBM_UK_PENSIONS_TRUST_LTD,IBM UK Pensions Trust Ltd,a264J000001ckydQAA,False,False,False,False,
WORK_BENEFIT,WORK_BENEFIT,Work Benefit,a264J000001clrFQAQ,False,False,False,False,
OCTOPUS_TITAN,OCTOPUS_TITAN,Octopus Titan,a264J000001cm07QAA,False,False,True,False,TITAN
WEALTHSIMPLE,WEALTHSIMPLE,Wealthsimple,a264J000001cm0HQAQ,False,False,False,False,
SHOREDITCH_VAPE,SHOREDITCH_VAPE,Shoreditch Vape,a264J000001cm0RQAQ,False,False,False,False,
CONTINUITY_PARTNERS,CONTINUITY_PARTNERS,Continuity Partners,a264J000001cm0WQAQ,False,False,False,False,
MONEYWORLD,MONEYWORLD,Moneyworld,a264J000001cn43QAA,False,False,False,False,
NATIONAL_SAVINGS,NATIONAL_SAVINGS,National Savings,a264J000001cnYLQAY,False,False,False,False,
LENDLEASE,LENDLEASE,Lendlease,a264J000001cngyQAA,False,False,False,False,
INTELLIGENT_FINANCE,INTELLIGENT_FINANCE,Intelligent Finance,a264J000001coccQAA,False,False,False,False,
BUCK,BUCK,Buck,a264J000001cozCQAQ,False,False,False,False,
BUCKINGHAMSHIRE_COUNTY_COUNCIL,BUCKINGHAMSHIRE_COUNTY_COUNCIL,Buckinghamshire County Council,a264J000001cq8fQAA,False,False,False,False,
HYMAN_ROBERTS,HYMAN_ROBERTS,Hyman Roberts,a264J000001crICQAY,False,False,False,False,
HYMANS_ROBERTSON,HYMANS_ROBERTSON,Hymans Robertson,a264J000001crIHQAY,False,False,False,False,
AGEAS,AGEAS,Ageas,a264J000001crYgQAI,False,False,False,False,
BRICKLANE_INVESTMENT_SERVICES,BRICKLANE_INVESTMENT_SERVICES,Bricklane Investment Services,a264J000001csWXQAY,False,False,False,False,
HODGE_LIFETIME,HODGE_LIFETIME,Hodge Lifetime,a264J000001csWhQAI,False,False,False,False,
BANK_OF_SCOTLAND,BANK_OF_SCOTLAND,Bank of Scotland,a264J000001csfPQAQ,False,False,False,False,
BUPA,BUPA,Bupa,a264J000001ct3IQAQ,False,False,False,False,
YORKSHIRE_BUILDING_SOCIETY,YORKSHIRE_BUILDING_SOCIETY,Yorkshire Building Society,a264J000001ctmfQAA,False,False,False,False,
CIGNA,CIGNA,Cigna,a264J000001ctmkQAA,False,False,False,False,
IG,IG,IG,a264J000001cuEQQAY,False,False,False,False,
TSB,TSB,TSB,a264J000001cvdUQAQ,False,False,False,False,
ECONOMICAL_INSURANCE,ECONOMICAL_INSURANCE,Economical Insurance,a264J000001cvmRQAQ,False,False,False,False,
VOLKSWAGEN_GROUP,VOLKSWAGEN_GROUP,Volkswagen Group,a264J000001cwbTQAQ,False,False,False,False,
LOGICA,LOGICA,Logica,a264J000001cwbYQAQ,False,False,False,False,
HAV,HAV,HAV,a264J000001cwbdQAA,False,False,False,False,
LOCKHEED,LOCKHEED,Lockheed,a264J000001cwbiQAA,False,False,False,False,
HMG,HMG,HMG,a264J000001cwbnQAA,False,False,False,False,
PACIFICA_GROUP,PACIFICA_GROUP,Pacifica Group,a264J000001cwuaQAA,False,False,False,False,
NORTH_YORKSHIRE_PENSION_FUND,NORTH_YORKSHIRE_PENSION_FUND,North Yorkshire Pension Fund,a264J000001cwzkQAA,False,False,False,False,
NUVOS,NUVOS,Nuvos,a264J000001cxBAQAY,False,False,False,False,
WPP,WPP,WPP,a264J000001cxSLQAY,False,False,False,False,
CAMBRIDGESHIRE_COUNTY_COUNCIL,CAMBRIDGESHIRE_COUNTY_COUNCIL,Cambridgeshire County Council,a264J000001cxYTQAY,False,False,False,False,
ROYAL_COUNTY_OF_BERKSHIRE_PENSION_FUND,ROYAL_COUNTY_OF_BERKSHIRE_PENSION_FUND,Royal County of Berkshire Pension Fund,a264J000001cxZ2QAI,False,False,False,False,
NETWEALTH,NETWEALTH,Netwealth,a264J000001cxvuQAA,False,False,False,False,
RAYMOND_JAMES,RAYMOND_JAMES,Raymond James,a264J000001cxvzQAA,False,False,False,False,
SCHRODERS,SCHRODERS,Schroders,a264J000001cxw4QAA,False,False,False,False,
ZOPA,ZOPA,Zopa,a264J000001cxw9QAA,False,False,False,False,
JM_FINN,JM_FINN,JM Finn,a264J000001cxwEQAQ,False,False,False,False,
SMITH__WILLIAMSON,SMITH__WILLIAMSON,Smith & Williamson,a264J000001cyRZQAY,False,False,False,False,
METAL_BOX,METAL_BOX,Metal Box,a264J000001cyReQAI,False,False,False,False,
NESTLE,NESTLE,Nestle,a264J000001cyVHQAY,False,False,False,False,
LEEDS_BUILDING_SOCIETY,LEEDS_BUILDING_SOCIETY,Leeds Building Society,a264J000001cyhLQAQ,False,False,False,False,
QUILTER_PLC,QUILTER_PLC,Quilter plc,a264J000001cyndQAA,False,False,False,False,
BCV_PENSIONS,BCV_PENSIONS,BCV Pensions,a264J000001cys5QAA,False,False,False,False,
HISCOX_INSURANCE,HISCOX_INSURANCE,Hiscox Insurance,a264J000001czXKQAY,False,False,False,False,
KENT_COUNTY_COUNCIL,KENT_COUNTY_COUNCIL,Kent County Council,a264J000001czXZQAY,False,False,False,False,
JP_MORGAN_ASSET_MANAGEMENT_WILLIS_TOWERS_WATSON,JP_MORGAN_ASSET_MANAGEMENT_WILLIS_TOWERS_WATSON,JP Morgan Asset Management (Willis Towers Watson),a264J000001czaiQAA,False,False,False,False,
LEEDS_LOCAL_AUTHORITY,LEEDS_LOCAL_AUTHORITY,Leeds Local Authority,a264J000001czmYQAQ,False,False,False,False,
DARLINGTON_TEACHERS_PENSION,DARLINGTON_TEACHERS_PENSION,Darlington Teachers Pension,a264J000001czouQAA,False,False,False,False,
BAKER_TILLY,BAKER_TILLY,Baker Tilly,a264J000001d05GQAQ,False,False,False,False,
CANCER_RESEARCH,CANCER_RESEARCH,Cancer Research,a264J000001d05LQAQ,False,False,False,False,
INVESTEC,INVESTEC,Investec,a264J000001d05MQAQ,False,False,False,False,
CLOSE_BROTHERS,CLOSE_BROTHERS,Close Brothers,a264J000001d05QQAQ,False,False,False,False,
CROWDCUBE,CROWDCUBE,Crowdcube,a264J000001d08FQAQ,False,False,False,False,
SHAWBROOK_BANK,SHAWBROOK_BANK,Shawbrook Bank,a264J000001d08PQAQ,False,False,False,False,
BRITISH_COAL_STAFF_SUPERANNUATION_SCHEME,BRITISH_COAL_STAFF_SUPERANNUATION_SCHEME,British Coal Staff Superannuation Scheme,a264J000001d08UQAQ,False,False,False,False,
MONZO,MONZO,Monzo,a264J000001d08oQAA,False,False,False,False,
XEROX_PENSION_SCHEMES_BUCK_PENSION,XEROX_PENSION_SCHEMES_BUCK_PENSION,Xerox Pension Schemes (Buck Pension),a264J000001d0FcQAI,False,False,False,False,
MERRILL_LYNCH,MERRILL_LYNCH,Merrill Lynch,a264J000001d0FhQAI,False,False,False,False,
MORGAN_STANLEY,MORGAN_STANLEY,Morgan Stanley,a264J000001d0FrQAI,False,False,False,False,
EMBARK,EMBARK,Embark,a264J000001d0FwQAI,False,False,False,False,
LV6,LV6,lv,a264J000001d0G1QAI,False,False,False,False,
GCB_PENSION_SCHEME,GCB_PENSION_SCHEME,GCB Pension Scheme,a264J000001d0RIQAY,False,False,False,False,
UNITED_TRUST_BANK,UNITED_TRUST_BANK,United Trust Bank,a264J000001d0XGQAY,False,False,False,False,
FLAGSTONE,FLAGSTONE,Flagstone,a264J000001d0XpQAI,False,False,False,False,
ARACHNYS,ARACHNYS,Arachnys,a264J000001d0qMQAQ,False,False,False,False,
FORD_MONEY,FORD_MONEY,Ford Money,a264J000001d0sDQAQ,False,False,False,False,
LLOYDS_INSURANCE,LLOYDS_INSURANCE,Lloyd's Insurance,a264J000001d0sIQAQ,False,False,False,False,
CREATION_CONSUMER_FINANCE,CREATION_CONSUMER_FINANCE,Creation Consumer Finance,a264J000001d0u4QAA,False,False,False,False,
THE_PROGRESSIVE,THE_PROGRESSIVE,The progressive,a264J000001d0u9QAA,False,False,False,False,
BIRMINGHAM_MIDSHIRE,BIRMINGHAM_MIDSHIRE,Birmingham Midshire,a264J000001d0uEQAQ,False,False,False,False,
SIBERITE,SIBERITE,Siberite,a264J000001d0uJQAQ,False,False,False,False,
WILLIS_TOWERS_WATSON_MARS,WILLIS_TOWERS_WATSON_MARS,Willis Towers Watson (Mars),a264J000001d0uOQAQ,False,False,False,False,
EQUITABLE_LIFE,EQUITABLE_LIFE,Equitable Life,a264J000001d11UQAQ,False,False,False,False,
LOCAL_GOVERNMENT_PENSION_SCHEME,LOCAL_GOVERNMENT_PENSION_SCHEME,Local Government Pension Scheme,a264J000001d11VQAQ,False,False,False,False,
TEESIDE_PENSION_FUND,TEESIDE_PENSION_FUND,Teeside Pension Fund,a264J000001d11ZQAQ,False,False,False,False,
RATESETTER,RATESETTER,RateSetter,a264J000001d15HQAQ,False,False,False,False,
METRO_BANK,METRO_BANK,Metro Bank,a264J000001d15MQAQ,False,False,False,False,
ASSOCIATED_BRITISH_FOODS,ASSOCIATED_BRITISH_FOODS,Associated British Foods,a264J000001d178QAA,False,False,False,False,
UNILEVER,UNILEVER,Unilever,a264J000001d17DQAQ,False,False,False,False,
IKANO_BANK,IKANO_BANK,Ikano Bank,a264J000001d17IQAQ,False,False,False,False,
SLAUGHTER__MAY,SLAUGHTER__MAY,Slaughter & May,a264J000001d1IVQAY,False,False,False,False,
MARCUS_GOLDMAN_SACHS,MARCUS_GOLDMAN_SACHS,Marcus (Goldman Sachs),a264J000001d1VQQAY,False,False,False,False,
NATWEST,NATWEST,NatWest,a264J000001d1XHQAY,False,False,False,False,
STARLING_BANK,STARLING_BANK,Starling Bank,a264J000001d1XMQAY,False,False,False,False,
GE_PENSION,GE_PENSION,GE Pension,a264J000001d1auQAA,False,False,False,False,
NUCLEUS,NUCLEUS,Nucleus,a264J000001d1b4QAA,False,False,False,False,
KRAKEN,KRAKEN,Kraken,a264J000001d1cqQAA,False,False,False,False,
ETORO,ETORO,E-Toro,a264J000001d1cvQAA,False,False,False,False,
REVOLUT,REVOLUT,Revolut,a264J000001d1d0QAA,False,False,False,False,
GARANTI_BANK_TURKEY,GARANTI_BANK_TURKEY,Garanti Bank Turkey,a264J000001d1d5QAA,False,False,False,False,
RABOBANK,RABOBANK,Rabobank,a264J000001d3T0QAI,False,False,False,False,
MERCER_BUNZL_PENSION,MERCER_BUNZL_PENSION,Mercer (Bunzl pension),a264J000001d3jXQAQ,False,False,False,False,
MNG_DB,MNG_DB,MNG DB,a264J000001d3jcQAA,False,False,False,False,
WHITECHURCH_SECURITIES,WHITECHURCH_SECURITIES,Whitechurch Securities,a264J000001d40dQAA,False,False,False,False,
ONEFAMILY7,ONEFAMILY7,OneFamily,a264J000001d496QAA,False,False,False,False,
FAMILY_OR_PERSONAL_CONNECTION,FAMILY_OR_PERSONAL_CONNECTION,Family or Personal Connection,a264J000001d5cnQAA,False,False,False,False,
WILLIS_TOWERS_WATSON_GE_PENSIONS,WILLIS_TOWERS_WATSON_GE_PENSIONS,Willis Towers Watson (GE Pensions),a264J000001d5tjQAA,False,False,False,False,
TRADING212,TRADING212,Trading212,a264J000001d7eRQAQ,False,False,False,False,
AMERICAN_EXPRESS,AMERICAN_EXPRESS,American Express,a264J000001d7eWQAQ,False,False,False,False,
ROYAL_BANK_OF_SCOTLAND_RBS,ROYAL_BANK_OF_SCOTLAND_RBS,Royal Bank of Scotland (RBS),a264J000001d8TPQAY,False,False,False,False,
MORTGAGE_TRUST,MORTGAGE_TRUST,Mortgage Trust,a264J000001d8TZQAY,False,False,False,False,
HITACHI,HITACHI,Hitachi,a264J000001d8kaQAA,False,False,False,False,
SAXO_BANK,SAXO_BANK,Saxo Bank,a264J000001d8kfQAA,False,False,False,False,
CENTERSTATE_BANK,CENTERSTATE_BANK,CenterState Bank,a264J000001d8kkQAA,False,False,False,False,
PRECISE,PRECISE,Precise,a264J000001d8l9QAA,False,False,False,False,
STUDENT_LOANS_COMPANY,STUDENT_LOANS_COMPANY,Student Loans Company,a264J000001d91qQAA,False,False,False,False,
RCI_BANK,RCI_BANK,RCI Bank,a264J000001d9qeQAA,False,False,False,False,
CYNERGY_BANK,CYNERGY_BANK,Cynergy Bank,a264J000001d9qjQAA,False,False,False,False,
COOP,COOP,Coop,a264J000001dAWpQAM,False,False,False,False,
LIFE_TENANTS,LIFE_TENANTS,Life Tenants,a264J000001dAfDQAU,False,False,False,False,
SWINTON,SWINTON,Swinton,a264J000001dAwEQAU,False,False,False,False,
OCL,OCL,OCL,a264J000001dAwJQAU,False,False,False,False,
LGT_VESTRA,LGT_VESTRA,LGT Vestra,a264J000001dBLOQA2,False,False,False,False,
MARKS__SPENCER,MARKS__SPENCER,Marks & Spencer,a264J000001dBLiQAM,False,False,False,False,
SKANDIA,SKANDIA,Skandia,a264J000001dCrLQAU,False,False,False,False,
BRIGHT_GREY,BRIGHT_GREY,Bright Grey,a264J000001dCrQQAU,False,False,False,False,
BMW_FINANCIAL_SERVICES,BMW_FINANCIAL_SERVICES,BMW Financial Services,a264J000001dDGVQA2,False,False,False,False,
TPT_RETIREMENT_SOLUTIONS,TPT_RETIREMENT_SOLUTIONS,TPT Retirement Solutions,a264J000001dDGaQAM,False,False,False,False,
AMAZON_CREDIT_CARD,AMAZON_CREDIT_CARD,Amazon Credit Card,a264J000001dEdBQAU,False,False,False,False,
FURNESS_BUILDING_SOCIETY,FURNESS_BUILDING_SOCIETY,Furness Building Society,a264J000001dEdGQAU,False,False,False,False,
CHARTER_SAVING_BANK,CHARTER_SAVING_BANK,Charter Saving Bank,a264J000001dFRfQAM,False,False,False,False,
DET_NORSKE_VERITAS_PENSION_TRUST,DET_NORSKE_VERITAS_PENSION_TRUST,Det Norske Veritas Pension Trust,a264J000001dFigQAE,False,False,False,False,
CRYPTOCURRENCY,CRYPTOCURRENCY,Cryptocurrency,a264J000001dFqzQAE,False,False,False,False,
THE_PEOPLES_PENSION,THE_PEOPLES_PENSION,The People's Pension,a264J000001dFr4QAE,False,False,False,False,
RES,RES,RES,a264J000001dGGOQA2,False,False,False,False,
BOOTS,BOOTS,Boots,a264J000001dGGTQA2,False,False,False,False,
CAR_LOAN,CAR_LOAN,Car Loan,a264J000001dGGYQA2,False,False,False,False,
INTELLIGENT_PENSIONS,INTELLIGENT_PENSIONS,Intelligent Pensions,a264J000001dGGdQAM,False,False,False,False,
AUDI_FINANCIAL_SERVICES,AUDI_FINANCIAL_SERVICES,Audi Financial Services,a264J000001dGPBQA2,False,False,False,False,
STAGECOACH,STAGECOACH,Stagecoach,a264J000001dGPkQAM,False,False,False,False,
C_HOARE__CO,C_HOARE__CO,C Hoare & Co,a264J000001dHDfQAM,False,False,False,False,
COOPERATIVE_BANK,COOPERATIVE_BANK,Co-operative Bank,a264J000001dHtCQAU,False,False,False,False,
PEERTOPEER_LENDING,PEERTOPEER_LENDING,Peer-to-Peer Lending,a264J000001dI24QAE,False,False,False,False,
IBKR,IBKR,IBKR,a264J000001dIR4QAM,False,False,False,False,
HAMPDEN_FX,HAMPDEN_FX,Hampden FX,a264J000001dIREQA2,False,False,False,False,
CITIBANK,CITIBANK,Citibank,a264J000001dIqJQAU,False,False,False,False,
METLIFE,METLIFE,Metlife,a264J000001dIqKQAU,False,False,False,False,
CALCULUS_CAPITAL,CALCULUS_CAPITAL,Calculus Capital,a264J000001dJGRQA2,False,False,False,False,
DEEPBRIDGE,DEEPBRIDGE,Deepbridge,a264J000001dJGWQA2,False,False,False,False,
PROVEN_VCTS,PROVEN_VCTS,ProVen VCTs,a264J000001dJGbQAM,False,False,False,False,
MAVEN,MAVEN,Maven,a264J000001dJGgQAM,False,False,False,False,
DIRECT_EQUITIES,DIRECT_EQUITIES,Direct Equities,a264J000001dJnzQAE,False,False,False,False,
FXCM,FXCM,FXCM,a264J000001dJo4QAE,False,False,False,False,
ARMED_FORCES_PENSION,ARMED_FORCES_PENSION,Armed Forces Pension,a264J000001dJwcQAE,False,False,False,False,
BAE,BAE,BAE,a264J000001dJwmQAE,False,False,False,False,
BABCOCK,BABCOCK,Babcock,a264J000001dJwwQAE,False,False,False,False,
CHELTENHAM__GLOUCESTER,CHELTENHAM__GLOUCESTER,Cheltenham & Gloucester,a264J000001dKDnQAM,False,False,False,False,
CW,CW,C&W,a264J000001dKDsQAM,False,False,False,False,
CREATIVE_PENSION_TRUST,CREATIVE_PENSION_TRUST,Creative Pension Trust,a264J000001dKDxQAM,False,False,False,False,
EMPOWERED_PENSIONS_LTD,EMPOWERED_PENSIONS_LTD,Empowered Pensions Ltd,a264J000001dKMLQA2,False,False,False,False,
JAGUAR_FINANCE,JAGUAR_FINANCE,Jaguar Finance,a264J000001dKlBQAU,False,False,False,False,
THRIVE_RENEWABLES,THRIVE_RENEWABLES,Thrive Renewables,a264J000001dKlGQAU,False,False,False,False,
LLOYDS_OF_LONDON_PENSION_SCHEME,LLOYDS_OF_LONDON_PENSION_SCHEME,Lloyd's of London Pension Scheme,a264J000001dKtoQAE,False,False,False,False,
PEPSI_CO,PEPSI_CO,Pepsi Co,a264J000001dLAaQAM,False,False,False,False,
SAINSBURYS_DB_PENSION,SAINSBURYS_DB_PENSION,Sainsbury's DB Pension,a264J000001dLheQAE,False,False,False,False,
SAINSBURYS_BANK,SAINSBURYS_BANK,Sainsbury's Bank,a264J000001dM6jQAE,False,False,False,False,
ALLIANCE__LEICESTER,ALLIANCE__LEICESTER,Alliance & Leicester,a264J000001dMF2QAM,False,False,False,False,
ATLAS,ATLAS,Atlas,a264J000001dMmGQAU,False,False,False,False,
SWISS_LIFE,SWISS_LIFE,Swiss Life,a264J000001dMutQAE,False,False,False,False,
VICSUPER,VICSUPER,VicSuper,a264J000001dN3CQAU,False,False,False,False,
SUNSUPER,SUNSUPER,Sunsuper,a264J000001dN3HQAU,False,False,False,False,
PSS,PSS,PSS,a264J000001dN3IQAU,False,False,False,False,
NAB,NAB,NAB,a264J000001dN3MQAU,False,False,False,False,
V12_FINANCE,V12_FINANCE,V12 Finance,a264J000001dNBzQAM,False,False,False,False,
FAMILY_INVESTMENT_SERVICES,FAMILY_INVESTMENT_SERVICES,Family Investment Services,a268e0000004C93AAE,False,False,False,False,
MBNA,MBNA,MBNA,a268e0000004C98AAE,False,False,False,False,
BANK_OF_IRELAND,BANK_OF_IRELAND,Bank of Ireland,a268e0000004C9DAAU,False,False,False,False,
SWANSEA_BUILDING_SOCIETY,SWANSEA_BUILDING_SOCIETY,Swansea Building Society,a268e0000004C9IAAU,False,False,False,False,
WILLIS_TOWERS_WATSON_EY,WILLIS_TOWERS_WATSON_EY,Willis Towers Watson (EY),a268e0000004C9NAAU,False,False,False,False,
NOMURA_COMPANY_SCHEME,NOMURA_COMPANY_SCHEME,Nomura Company Scheme,a268e0000004C9SAAU,False,False,False,False,
PWC_COMPANY_SCHEME,PWC_COMPANY_SCHEME,PWC Company Scheme,a268e0000004C9XAAU,False,False,False,False,
WESTERBY_TRUSTEE_SERVICES,WESTERBY_TRUSTEE_SERVICES,Westerby Trustee Services,a268e0000004C9cAAE,False,False,False,False,
TESLA_FINANCE,TESLA_FINANCE,Tesla Finance,a268e0000004C9hAAE,False,False,False,False,
MCALPINE_PENSION_PLAN,MCALPINE_PENSION_PLAN,McAlpine Pension Plan,a268e0000004C9mAAE,False,False,False,False,
GIB_GROUP,GIB_GROUP,GIB Group,a268e0000004C9rAAE,False,False,False,False,
FIRST_NATIONAL_BANK_SOUTH_AFRICA,FIRST_NATIONAL_BANK_SOUTH_AFRICA,First National Bank (South Africa),a268e0000004C9wAAE,False,False,False,False,
KRAFT_HEINZ_PENSION_SCHEME,KRAFT_HEINZ_PENSION_SCHEME,Kraft Heinz Pension Scheme,a268e0000004CA1AAM,False,False,False,False,
TOYOTA_FINANCIAL_SERVICES,TOYOTA_FINANCIAL_SERVICES,Toyota Financial Services,a268e0000004CAaAAM,False,False,False,False,
FC,FC,F&C,a268e0000004CAfAAM,False,False,False,False,
LV,LV,LV,a268e0000004CAuAAM,False,False,False,True,LV
LIVERPOOL_VICTORIA,LIVERPOOL_VICTORIA,Liverpool Victoria,a268e0000004CAvAAM,False,False,False,False,
IP_GLOBAL_LTD,IP_GLOBAL_LTD,IP Global Ltd,a268e0000004CAzAAM,False,False,False,False,
JPD_CAPITAL,JPD_CAPITAL,JPD Capital,a268e0000004CB4AAM,False,False,False,False,
BEEHIVE,BEEHIVE,Beehive,a268e0000004CB9AAM,False,False,False,False,
FREE_TRADE,FREE_TRADE,Freetrade,a268e0000004CBEAA2,False,False,False,False,FREE_TRADE
KPMG,KPMG,KPMG,a268e0000004CBJAA2,False,False,False,False,
PLATFORM,PLATFORM,Platform,a268e0000004CBOAA2,False,False,False,False,
BANK_HAPOALIM,BANK_HAPOALIM,Bank Hapoalim,a268e0000004CBTAA2,False,False,False,False,
NEWBURY_BUILDING_SOCIETY,NEWBURY_BUILDING_SOCIETY,Newbury Building Society,a268e0000004CBdAAM,False,False,False,False,
JUDICIAL_PENSION_SCHEME,JUDICIAL_PENSION_SCHEME,Judicial Pension Scheme,a268e0000004CBeAAM,False,False,False,False,
AWE_PLC_SCHEME,AWE_PLC_SCHEME,AWE plc Scheme,a268e0000004CBiAAM,False,False,False,False,
WEALTH_CLUB,WEALTH_CLUB,Wealth Club,a268e0000004CBnAAM,False,False,False,False,
HANDELSBANKEN,HANDELSBANKEN,Handelsbanken,a268e0000004CBsAAM,False,False,False,False,
CAPGEMINI_UK_PENSION_PLAN,CAPGEMINI_UK_PENSION_PLAN,Capgemini UK Pension Plan,a268e0000004CBxAAM,False,False,False,False,
GATEHOUSE_BANK,GATEHOUSE_BANK,Gatehouse Bank,a268e0000004CC2AAM,False,False,False,False,
MONMOUTHSHIRE,MONMOUTHSHIRE,Monmouthshire,a268e0000004CC7AAM,False,False,False,False,
AMICUS_WEALTH,AMICUS_WEALTH,Amicus Wealth,a268e0000004CCCAA2,False,False,False,False,
CHIP_FINANCIAL,CHIP_FINANCIAL,Chip Financial,a268e0000004CCHAA2,False,False,False,False,
BLUE_INTERNATIONAL,BLUE_INTERNATIONAL,Blue International,a268e0000004CCMAA2,False,False,False,False,
SKY_MEDICAL_TECHNOLOGY,SKY_MEDICAL_TECHNOLOGY,Sky Medical Technology,a268e0000004CCRAA2,False,False,False,False,
BARONSMEAD_VENTURE_TRUST,BARONSMEAD_VENTURE_TRUST,Baronsmead Venture Trust,a268e0000004CCWAA2,False,False,False,False,
DATASTAX_EQUITY,DATASTAX_EQUITY,DataStax Equity,a268e0000004CCbAAM,False,False,False,False,
CITI_GROUP,CITI_GROUP,Citi Group,a268e0000004CCgAAM,False,False,False,False,
CADBURY_MONDELEZ_PENSION_FUND,CADBURY_MONDELEZ_PENSION_FUND,Cadbury Mondelez Pension Fund,a268e0000004CD5AAM,False,False,False,False,
ACCORD_MORTGAGES,ACCORD_MORTGAGES,Accord Mortgages,a268e0000004CDAAA2,False,False,False,False,
MONEYFARM_UK,MONEYFARM_UK,Moneyfarm UK,a268e0000004CDFAA2,False,False,False,False,
ULSTER_BANK,ULSTER_BANK,Ulster Bank,a268e0000004CDKAA2,False,False,False,False,
AUSTRALIA_SUPERANNUATION_SCHEME,AUSTRALIA_SUPERANNUATION_SCHEME,Australia Superannuation Scheme,a268e0000004CDPAA2,False,False,False,False,
JARVIS_XO,JARVIS_XO,Jarvis X-O,a268e0000004CDUAA2,False,False,False,False,
THE_MORTGAGE_WORKS,THE_MORTGAGE_WORKS,The Mortgage Works,a268e0000004CDZAA2,False,False,False,False,
CHURCH_OF_ENGLAND,CHURCH_OF_ENGLAND,Church of England,a268e0000004CDeAAM,False,False,False,False,
DXC_TECHNOLOGY_PENSION_PLAN,DXC_TECHNOLOGY_PENSION_PLAN,DXC Technology Pension Plan,a268e0000004CDjAAM,False,False,False,False,
TIPTON_AND_COSELEY_BUILDING_SOCIETY,TIPTON_AND_COSELEY_BUILDING_SOCIETY,Tipton and Coseley Building Society,a268e0000004CDoAAM,False,False,False,False,
SEEDRS,SEEDRS,Seedrs,a268e0000004CDtAAM,False,False,False,False,
BRITISH_TELECOM,BRITISH_TELECOM,British Telecom,a268e0000004CDyAAM,False,False,False,False,
CLIFFORD_CHANCE_PENSION_SCHEME,CLIFFORD_CHANCE_PENSION_SCHEME,Clifford Chance Pension Scheme,a268e0000004CE3AAM,False,False,False,False,
CREDIT_UNION,CREDIT_UNION,Credit Union,a268e0000004CE4AAM,False,False,False,False,
LIBERTY_LIFE,LIBERTY_LIFE,Liberty Life,a268e0000004CE8AAM,False,False,False,False,
ARC_TRUSTEES,ARC_TRUSTEES,Arc Trustees,a268e0000004CE9AAM,False,False,False,False,
C_H_L_MORTGAGES,C_H_L_MORTGAGES,C H L Mortgages,a268e0000004CEAAA2,False,False,False,False,
PPS_SOUTH_AFRICA,PPS_SOUTH_AFRICA,PPS South Africa,a268e0000004CEDAA2,False,False,False,False,
RENDITA_STIFTUNG,RENDITA_STIFTUNG,Rendita Stiftung,a268e0000004CEEAA2,False,False,False,False,
GML_MORTGAGES,GML_MORTGAGES,GML Mortgages,a268e0000004CEFAA2,False,False,False,False,
CROWD_PROPERTY,CROWD_PROPERTY,Crowd Property,a268e0000004CEIAA2,False,False,False,False,
MOTONOVO_FINANCE,MOTONOVO_FINANCE,Motonovo Finance,a268e0000004CENAA2,False,False,False,False,
HONEYWELL_PENSION_SCHEME,HONEYWELL_PENSION_SCHEME,Honeywell Pension Scheme,a268e0000004CESAA2,False,False,False,False,
EON_PENSION_SCHEME,EON_PENSION_SCHEME,EON Pension Scheme,a268e0000004CEXAA2,False,False,False,False,
READING_COMMUNITY_ENERGY_SOCIETY,READING_COMMUNITY_ENERGY_SOCIETY,Reading Community Energy Society,a268e0000009dTzAAI,False,False,False,False,
READING_HYDRO_COMMUNITY_BENEFIT_SOCIETY,READING_HYDRO_COMMUNITY_BENEFIT_SOCIETY,Reading Hydro Community Benefit Society,a268e0000009dU4AAI,False,False,False,False,
